trial,state,value,expected_mass,failure_rate,params
248,PRUNED,9.784900454970975,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.424066098423705, ""CHASE_BLOCK_OFFSET_MULT"": 1.1841919580212596, ""CHASE_DIRECT_RANGE_MULT"": 4.6516440026311505, ""CHASE_DISTANCE_WEIGHT"": 0.31688489744817533, ""CHASE_ETA_WEIGHT"": 2.646322057133264, ""CHASE_LOCK_BONUS"": 43.371044327957016, ""CHASE_LOCK_TICKS"": 76, ""CHASE_MAX_INTERCEPT_TICKS"": 7.731347422549449, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.5458682202796197, ""CHASE_WALL_HORIZON"": 19.922895787475184, ""ESCAPE_DIRECT_RANGE_MULT"": 5.585145489588156, ""ESCAPE_HARD_MARGIN"": 0.017266376560453496, ""ESCAPE_MOVE_WEIGHT"": 94.34747123987721, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1552734458225968, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1007.8728904700374, ""ESCAPE_WALL_WEIGHT"": 180.05368519106867, ""FOOD_CLUSTER_RADIUS"": 3.248530311952526, ""FOOD_CLUSTER_WEIGHT"": 1.2654449995640646, ""FOOD_DISTANCE_POWER"": 1.6374034497292593, ""FOOD_LOCK_TICKS"": 12, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 1.548063962972158, ""ROAM_MOMENTUM_WEIGHT"": 0.19683015056815367, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 11.475162020535269, ""SPLIT_DEPTH_COST"": 2.33966754769238, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.402876843774168, ""SPLIT_FRAGMENT_COST"": 0.6241575352896452, ""SPLIT_LARGER_OWNER_RATIO"": 0.9630375204882217, ""SPLIT_MIN_UTILITY"": 8.708075017947154, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.7546064639670098, ""STEP_RADIUS_MULT"": 1.4493597927438167, ""VIRUS_ENEMY_RANGE_MULT"": 6.939701580490162, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.7380202493537453, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.5462241098342907, ""VIRUS_MAX_FARM_MASS"": 84.33397428501151}"
249,PRUNED,29.37895393236576,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 7.788211291529542, ""CHASE_BLOCK_OFFSET_MULT"": 1.279772587986219, ""CHASE_DIRECT_RANGE_MULT"": 4.3648995226196705, ""CHASE_DISTANCE_WEIGHT"": 0.2230074662306272, ""CHASE_ETA_WEIGHT"": 1.0710754397909097, ""CHASE_LOCK_BONUS"": 23.891073632756612, ""CHASE_LOCK_TICKS"": 119, ""CHASE_MAX_INTERCEPT_TICKS"": 15.76995189913587, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.3217711913611862, ""CHASE_WALL_HORIZON"": 27.49139990545442, ""ESCAPE_DIRECT_RANGE_MULT"": 6.41988912724457, ""ESCAPE_HARD_MARGIN"": 0.20192266860468838, ""ESCAPE_MOVE_WEIGHT"": 103.69967742275934, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0919428048979558, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 426.076065791796, ""ESCAPE_WALL_WEIGHT"": 101.4643728047273, ""FOOD_CLUSTER_RADIUS"": 5.493887350303061, ""FOOD_CLUSTER_WEIGHT"": 0.7187285327467033, ""FOOD_DISTANCE_POWER"": 2.2142786850461205, ""FOOD_LOCK_TICKS"": 8, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.7454597343743449, ""ROAM_MOMENTUM_WEIGHT"": 0.29213664864242084, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 4.148207710503178, ""SPLIT_DEPTH_COST"": 6.344609716960352, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.4486839520684157, ""SPLIT_FRAGMENT_COST"": 0.08571854749052062, ""SPLIT_LARGER_OWNER_RATIO"": 0.9740904611504538, ""SPLIT_MIN_UTILITY"": 3.5370501588684067, ""SPLIT_PLAN_WAIT_TICKS"": 4, ""SPLIT_REACH_RELIABILITY"": 0.6463680960458763, ""STEP_RADIUS_MULT"": 1.2826155244103985, ""VIRUS_ENEMY_RANGE_MULT"": 6.926095282030292, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.5055066758830398, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.6500697412756228, ""VIRUS_MAX_FARM_MASS"": 127.9617510810981}"
250,PRUNED,20.753840894462485,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.634366356466819, ""CHASE_BLOCK_OFFSET_MULT"": 1.0892542312502447, ""CHASE_DIRECT_RANGE_MULT"": 1.8577428477184625, ""CHASE_DISTANCE_WEIGHT"": 0.0634608165337971, ""CHASE_ETA_WEIGHT"": 0.3545417726681963, ""CHASE_LOCK_BONUS"": 19.281226625783997, ""CHASE_LOCK_TICKS"": 222, ""CHASE_MAX_INTERCEPT_TICKS"": 11.680873861844933, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.42452732891594425, ""CHASE_WALL_HORIZON"": 30.037000417116033, ""ESCAPE_DIRECT_RANGE_MULT"": 5.971377183992352, ""ESCAPE_HARD_MARGIN"": 0.12979423189459527, ""ESCAPE_MOVE_WEIGHT"": 83.87793724092553, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0533416865637169, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 250.5740502383058, ""ESCAPE_WALL_WEIGHT"": 289.4984298691246, ""FOOD_CLUSTER_RADIUS"": 5.041921788287849, ""FOOD_CLUSTER_WEIGHT"": 0.879560615643711, ""FOOD_DISTANCE_POWER"": 1.399525631049524, ""FOOD_LOCK_TICKS"": 24, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 1.7849399500814311, ""ROAM_MOMENTUM_WEIGHT"": 0.7583154777083474, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 5.316143504747991, ""SPLIT_DEPTH_COST"": 2.6723609933565373, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.7621559144521856, ""SPLIT_FRAGMENT_COST"": 0.30520899605499907, ""SPLIT_LARGER_OWNER_RATIO"": 1.2111272174995371, ""SPLIT_MIN_UTILITY"": 8.454645601563387, ""SPLIT_PLAN_WAIT_TICKS"": 4, ""SPLIT_REACH_RELIABILITY"": 0.7417878540356645, ""STEP_RADIUS_MULT"": 1.6639139343024618, ""VIRUS_ENEMY_RANGE_MULT"": 5.729190605961842, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.38391576537981587, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 4.59814807122048, ""VIRUS_MAX_FARM_MASS"": 166.8507906272076}"
251,PRUNED,1.0888965615872315,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 12.795899107703642, ""CHASE_BLOCK_OFFSET_MULT"": 1.2013487022647513, ""CHASE_DIRECT_RANGE_MULT"": 1.908344379724583, ""CHASE_DISTANCE_WEIGHT"": 0.07017280265049186, ""CHASE_ETA_WEIGHT"": 0.3073435196557962, ""CHASE_LOCK_BONUS"": 28.24259384316506, ""CHASE_LOCK_TICKS"": 118, ""CHASE_MAX_INTERCEPT_TICKS"": 5.649927506718686, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.300843627175727, ""CHASE_WALL_HORIZON"": 24.340636792717167, ""ESCAPE_DIRECT_RANGE_MULT"": 7.778736893274017, ""ESCAPE_HARD_MARGIN"": 0.2846131235397696, ""ESCAPE_MOVE_WEIGHT"": 123.44054614839118, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0113936715209408, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 201.91739198714725, ""ESCAPE_WALL_WEIGHT"": 357.59513613679786, ""FOOD_CLUSTER_RADIUS"": 3.95753332649889, ""FOOD_CLUSTER_WEIGHT"": 1.3587743590348185, ""FOOD_DISTANCE_POWER"": 1.3356193747712004, ""FOOD_LOCK_TICKS"": 24, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 1.4497233011227892, ""ROAM_MOMENTUM_WEIGHT"": 0.21807296596420978, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 3.8307108845130613, ""SPLIT_DEPTH_COST"": 3.215768763864457, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.7677615846401101, ""SPLIT_FRAGMENT_COST"": 0.08340946891853156, ""SPLIT_LARGER_OWNER_RATIO"": 1.271432769263327, ""SPLIT_MIN_UTILITY"": 7.7380703175714505, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.8470145244808255, ""STEP_RADIUS_MULT"": 1.5564456991672466, ""VIRUS_ENEMY_RANGE_MULT"": 3.103097690339604, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.4569587159494341, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 2.6043648626303018, ""VIRUS_MAX_FARM_MASS"": 121.41042045373135}"
252,PRUNED,28.265991020911624,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.970624625628422, ""CHASE_BLOCK_OFFSET_MULT"": 0.3118046089664457, ""CHASE_DIRECT_RANGE_MULT"": 4.0452998690277955, ""CHASE_DISTANCE_WEIGHT"": 0.1926681549378205, ""CHASE_ETA_WEIGHT"": 3.815260208757463, ""CHASE_LOCK_BONUS"": 18.49164967771388, ""CHASE_LOCK_TICKS"": 105, ""CHASE_MAX_INTERCEPT_TICKS"": 16.01228456436153, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.40396235022230864, ""CHASE_WALL_HORIZON"": 14.189246105142022, ""ESCAPE_DIRECT_RANGE_MULT"": 6.102735159622779, ""ESCAPE_HARD_MARGIN"": 0.19762586172894878, ""ESCAPE_MOVE_WEIGHT"": 88.39747180426426, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0104158392246234, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 705.0975764227627, ""ESCAPE_WALL_WEIGHT"": 191.9555596116395, ""FOOD_CLUSTER_RADIUS"": 4.729455554507823, ""FOOD_CLUSTER_WEIGHT"": 0.9525466637724013, ""FOOD_DISTANCE_POWER"": 1.5000802776877522, ""FOOD_LOCK_TICKS"": 4, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_then_split"", ""ROAM_CENTER_WEIGHT"": 0.7483907780122635, ""ROAM_MOMENTUM_WEIGHT"": 1.2202602415347685, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 11.483293095555398, ""SPLIT_DEPTH_COST"": 4.587819807276492, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.6171599250992568, ""SPLIT_FRAGMENT_COST"": 0.2845896111225936, ""SPLIT_LARGER_OWNER_RATIO"": 1.0082499502925457, ""SPLIT_MIN_UTILITY"": 6.562986427299896, ""SPLIT_PLAN_WAIT_TICKS"": 6, ""SPLIT_REACH_RELIABILITY"": 0.7016139143929315, ""STEP_RADIUS_MULT"": 1.3990271030435446, ""VIRUS_ENEMY_RANGE_MULT"": 7.526981902191646, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.0724555323771927, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.6582678171951594, ""VIRUS_MAX_FARM_MASS"": 239.6105328965179}"
253,PRUNED,4.380884607938432,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 7.1100837506098795, ""CHASE_BLOCK_OFFSET_MULT"": 1.2554736913136006, ""CHASE_DIRECT_RANGE_MULT"": 2.017819347585214, ""CHASE_DISTANCE_WEIGHT"": 0.3916400395290879, ""CHASE_ETA_WEIGHT"": 0.9333431026841718, ""CHASE_LOCK_BONUS"": 18.664232032562104, ""CHASE_LOCK_TICKS"": 55, ""CHASE_MAX_INTERCEPT_TICKS"": 16.879379771951985, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.6098384918739203, ""CHASE_WALL_HORIZON"": 26.106127871569882, ""ESCAPE_DIRECT_RANGE_MULT"": 4.8052696169825975, ""ESCAPE_HARD_MARGIN"": 0.05999085378061996, ""ESCAPE_MOVE_WEIGHT"": 116.56836696880106, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.141787844094593, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1169.4003258104285, ""ESCAPE_WALL_WEIGHT"": 153.17401564919354, ""FOOD_CLUSTER_RADIUS"": 6.259520196999267, ""FOOD_CLUSTER_WEIGHT"": 0.6166953083205771, ""FOOD_DISTANCE_POWER"": 1.9722763576763873, ""FOOD_LOCK_TICKS"": 8, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 0.15586451548121225, ""ROAM_MOMENTUM_WEIGHT"": 0.7084420558274305, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 7.790843860477773, ""SPLIT_DEPTH_COST"": 3.7376093292665735, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.30079520963640816, ""SPLIT_FRAGMENT_COST"": 0.5176510998072958, ""SPLIT_LARGER_OWNER_RATIO"": 1.0658414992840226, ""SPLIT_MIN_UTILITY"": 6.094368262337868, ""SPLIT_PLAN_WAIT_TICKS"": 4, ""SPLIT_REACH_RELIABILITY"": 0.7004029475118382, ""STEP_RADIUS_MULT"": 1.3771311094431569, ""VIRUS_ENEMY_RANGE_MULT"": 7.843035640006806, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.9202446509731153, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.9552281046733394, ""VIRUS_MAX_FARM_MASS"": 323.0243858775074}"
254,PRUNED,17.9834060514396,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 7.678931239408657, ""CHASE_BLOCK_OFFSET_MULT"": 0.6859816170963374, ""CHASE_DIRECT_RANGE_MULT"": 3.706253543825277, ""CHASE_DISTANCE_WEIGHT"": 0.6478305976054379, ""CHASE_ETA_WEIGHT"": 0.6710097802459143, ""CHASE_LOCK_BONUS"": 47.89886343848481, ""CHASE_LOCK_TICKS"": 77, ""CHASE_MAX_INTERCEPT_TICKS"": 12.804737696563684, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.330947883944517, ""CHASE_WALL_HORIZON"": 17.71410855331265, ""ESCAPE_DIRECT_RANGE_MULT"": 6.026679636155693, ""ESCAPE_HARD_MARGIN"": 0.3742682925590907, ""ESCAPE_MOVE_WEIGHT"": 187.93864367374573, ""ESCAPE_SPLIT_REACH_BUFFER"": 0.9612117989889466, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 955.7947094806749, ""ESCAPE_WALL_WEIGHT"": 190.71277549448962, ""FOOD_CLUSTER_RADIUS"": 6.534350017509973, ""FOOD_CLUSTER_WEIGHT"": 0.3205241595004822, ""FOOD_DISTANCE_POWER"": 1.869864856098882, ""FOOD_LOCK_TICKS"": 8, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 1.130104564857708, ""ROAM_MOMENTUM_WEIGHT"": 0.6875234306756564, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 3.4498978856625593, ""SPLIT_DEPTH_COST"": 4.350392420461607, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.5833598179394637, ""SPLIT_FRAGMENT_COST"": 0.12324789622670831, ""SPLIT_LARGER_OWNER_RATIO"": 1.074133642284396, ""SPLIT_MIN_UTILITY"": 3.40984572638255, ""SPLIT_PLAN_WAIT_TICKS"": 2, ""SPLIT_REACH_RELIABILITY"": 0.6667018066656473, ""STEP_RADIUS_MULT"": 1.3681813693653766, ""VIRUS_ENEMY_RANGE_MULT"": 6.265184326144702, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.9845817197278255, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.0395496968411309, ""VIRUS_MAX_FARM_MASS"": 57.86576430842083}"
255,PRUNED,3.7618190827229196,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 12.260322883344292, ""CHASE_BLOCK_OFFSET_MULT"": 1.0077386422231984, ""CHASE_DIRECT_RANGE_MULT"": 2.7189239456762806, ""CHASE_DISTANCE_WEIGHT"": 0.060252714390807635, ""CHASE_ETA_WEIGHT"": 0.43870053901975814, ""CHASE_LOCK_BONUS"": 29.709853303507884, ""CHASE_LOCK_TICKS"": 223, ""CHASE_MAX_INTERCEPT_TICKS"": 10.68478881147871, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.40809108300673574, ""CHASE_WALL_HORIZON"": 15.953241746572214, ""ESCAPE_DIRECT_RANGE_MULT"": 6.922609683141967, ""ESCAPE_HARD_MARGIN"": 0.09035033188226944, ""ESCAPE_MOVE_WEIGHT"": 111.77661199366676, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0397307806133294, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 393.4902883460017, ""ESCAPE_WALL_WEIGHT"": 422.70698343081654, ""FOOD_CLUSTER_RADIUS"": 4.753757977616859, ""FOOD_CLUSTER_WEIGHT"": 0.6409962343321884, ""FOOD_DISTANCE_POWER"": 1.8995152766904184, ""FOOD_LOCK_TICKS"": 12, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 0.33886752675443954, ""ROAM_MOMENTUM_WEIGHT"": 0.26055162456698, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 5.60313724673217, ""SPLIT_DEPTH_COST"": 6.9999570313886075, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 2.2177219430130766, ""SPLIT_FRAGMENT_COST"": 0.27424214792906865, ""SPLIT_LARGER_OWNER_RATIO"": 1.179346813600295, ""SPLIT_MIN_UTILITY"": 7.467642460381729, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.7392915542619759, ""STEP_RADIUS_MULT"": 1.5862199301606346, ""VIRUS_ENEMY_RANGE_MULT"": 4.036939641784626, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.2551274980459814, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 3.903797650451911, ""VIRUS_MAX_FARM_MASS"": 190.5320807999065}"
256,COMPLETE,18.51828350988813,18.608054421914872,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 5.323335142109276, ""CHASE_BLOCK_OFFSET_MULT"": 1.147332749476675, ""CHASE_DIRECT_RANGE_MULT"": 2.7643117913055644, ""CHASE_DISTANCE_WEIGHT"": 0.07784874147419923, ""CHASE_ETA_WEIGHT"": 0.854062846546776, ""CHASE_LOCK_BONUS"": 12.735820399205844, ""CHASE_LOCK_TICKS"": 130, ""CHASE_MAX_INTERCEPT_TICKS"": 15.973453792490492, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.4159514983557406, ""CHASE_WALL_HORIZON"": 30.14436898910329, ""ESCAPE_DIRECT_RANGE_MULT"": 6.8410500386175785, ""ESCAPE_HARD_MARGIN"": 0.12888200430001875, ""ESCAPE_MOVE_WEIGHT"": 80.43949210455209, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1596257242176944, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1190.67785134177, ""ESCAPE_WALL_WEIGHT"": 134.00093727197404, ""FOOD_CLUSTER_RADIUS"": 6.802315058791913, ""FOOD_CLUSTER_WEIGHT"": 1.3843488704863283, ""FOOD_DISTANCE_POWER"": 1.3243070717459673, ""FOOD_LOCK_TICKS"": 3, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.3758179117628095, ""ROAM_MOMENTUM_WEIGHT"": 0.8546157929226361, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 3.817518450042483, ""SPLIT_DEPTH_COST"": 1.9377249536112662, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.557429353109867, ""SPLIT_FRAGMENT_COST"": 0.2784400046702611, ""SPLIT_LARGER_OWNER_RATIO"": 0.9997191021497541, ""SPLIT_MIN_UTILITY"": 7.735175385543749, ""SPLIT_PLAN_WAIT_TICKS"": 5, ""SPLIT_REACH_RELIABILITY"": 0.801937721048224, ""STEP_RADIUS_MULT"": 1.5603390139496205, ""VIRUS_ENEMY_RANGE_MULT"": 8.401017574317414, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 7.51975373059888, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.7793417002808994, ""VIRUS_MAX_FARM_MASS"": 116.3620668927227}"
257,PRUNED,1.5300409501676953,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.579422462498162, ""CHASE_BLOCK_OFFSET_MULT"": 1.3988003553713253, ""CHASE_DIRECT_RANGE_MULT"": 4.673083673325575, ""CHASE_DISTANCE_WEIGHT"": 0.48327823322308844, ""CHASE_ETA_WEIGHT"": 1.2744863028272009, ""CHASE_LOCK_BONUS"": 13.622446744385607, ""CHASE_LOCK_TICKS"": 105, ""CHASE_MAX_INTERCEPT_TICKS"": 16.285400439076604, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.3266344793298845, ""CHASE_WALL_HORIZON"": 18.75664728606457, ""ESCAPE_DIRECT_RANGE_MULT"": 7.837008730291885, ""ESCAPE_HARD_MARGIN"": 0.03031442225932612, ""ESCAPE_MOVE_WEIGHT"": 120.50252660196587, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.150154133396772, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 650.2439039034454, ""ESCAPE_WALL_WEIGHT"": 133.6123741716869, ""FOOD_CLUSTER_RADIUS"": 5.399021877008493, ""FOOD_CLUSTER_WEIGHT"": 1.1389090663552228, ""FOOD_DISTANCE_POWER"": 2.033351266936838, ""FOOD_LOCK_TICKS"": 5, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.8190051199093256, ""ROAM_MOMENTUM_WEIGHT"": 0.6252490512564985, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 8.600146738270094, ""SPLIT_DEPTH_COST"": 6.5837674271087305, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.43647321881235646, ""SPLIT_FRAGMENT_COST"": 0.12197488676949157, ""SPLIT_LARGER_OWNER_RATIO"": 0.9612290577349433, ""SPLIT_MIN_UTILITY"": 2.936576333055114, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.6995507497386069, ""STEP_RADIUS_MULT"": 1.2862463604358167, ""VIRUS_ENEMY_RANGE_MULT"": 3.7648001679599035, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.557737051464885, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 2.5214953754913574, ""VIRUS_MAX_FARM_MASS"": 215.6941059842109}"
258,PRUNED,25.982275562547976,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.247635799667886, ""CHASE_BLOCK_OFFSET_MULT"": 1.116624607861857, ""CHASE_DIRECT_RANGE_MULT"": 3.158395990152334, ""CHASE_DISTANCE_WEIGHT"": 0.06334016125591277, ""CHASE_ETA_WEIGHT"": 0.6754050016667466, ""CHASE_LOCK_BONUS"": 16.32506806171626, ""CHASE_LOCK_TICKS"": 103, ""CHASE_MAX_INTERCEPT_TICKS"": 13.987087005227668, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.5634800146402515, ""CHASE_WALL_HORIZON"": 30.631028671338242, ""ESCAPE_DIRECT_RANGE_MULT"": 6.676994215397526, ""ESCAPE_HARD_MARGIN"": 0.07491749980332384, ""ESCAPE_MOVE_WEIGHT"": 106.07782798006026, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0259027478217853, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 397.9642882016792, ""ESCAPE_WALL_WEIGHT"": 428.9846069837915, ""FOOD_CLUSTER_RADIUS"": 4.375738847745113, ""FOOD_CLUSTER_WEIGHT"": 0.5977720409335074, ""FOOD_DISTANCE_POWER"": 1.738896809759876, ""FOOD_LOCK_TICKS"": 23, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 1.1557761510446383, ""ROAM_MOMENTUM_WEIGHT"": 0.5649340550693316, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 4.255960349423619, ""SPLIT_DEPTH_COST"": 5.217531409808664, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.8710971873446972, ""SPLIT_FRAGMENT_COST"": 0.1379127083920457, ""SPLIT_LARGER_OWNER_RATIO"": 1.268628089367125, ""SPLIT_MIN_UTILITY"": 9.390426631092549, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.8558964480698941, ""STEP_RADIUS_MULT"": 1.4834205067330268, ""VIRUS_ENEMY_RANGE_MULT"": 4.001200046315475, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.3471561632866784, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 4.930577336327524, ""VIRUS_MAX_FARM_MASS"": 114.20864367225559}"
