run,success,final_mass,rank,elapsed_seconds,return_code,error
175,True,1.5061630869179472,7,20.962634,0,
176,True,0.0,8,21.987654,0,
177,True,1.5808173285039242,7,20.410412,0,
178,True,1.38334927084412,5,20.646302,0,
179,True,1.193230401164331,6,19.072044,0,
180,True,58.04004024645082,1,20.780496,0,
181,True,1.4547990693819965,6,20.613447,0,
182,True,1.858302043831586,5,20.140839,0,
183,True,1.105124707613022,6,19.664683,0,
184,True,0.8663029194571522,7,20.908927,0,
185,True,0.9092531455564442,8,21.993823,0,
186,True,1.7104771133727206,6,20.361942,0,
187,True,1.2059711998543028,8,20.978775,0,
188,True,107.41977639870339,1,20.601715,0,
189,True,71.17655238577669,1,19.952062,0,
190,True,50.729204135182066,2,22.17483,0,
191,True,1.7060239587715023,6,20.736139,0,
192,True,1.5180409160894666,6,19.703633,0,
193,True,1.2338742966915734,6,21.106616,0,
194,True,8.93497408726837,3,20.085501,0,
195,True,53.690968506394775,1,22.496464,0,
196,True,12.743157237430436,3,20.174811,0,
197,True,12.447113867066042,2,19.877243,0,
198,True,1.2408701290226056,6,20.480472,0,
199,True,0.9991009265395232,7,21.614849,0,
200,True,31.62973678477714,2,21.499449,0,
